ccn,provider_name,state,county_raw,city,zip,latitude,longitude,county_name,geoid,county_name_official
675899,MATAGORDA NURSING & REHABILITATION CENTER,TX,Matagorda,BAY CITY,77414,28.9574,-95.969,Matagorda,48321,Matagorda
675900,RIVER POINTE OF TRINITY HEALTHCARE AND REHABILITAT,TX,Trinity,TRINITY,75862,30.94,-95.375,Trinity,48455,Trinity
675901,CAMBRIDGE HEALTH AND REHABILITATION CENTER,TX,Fort Bend,RICHMOND,77469,29.5649,-95.758,Fort Bend,48157,Fort Bend
675902,Avir at Pilot Point,TX,Denton,PILOT POINT,76258,33.3981,-96.957,Denton,48121,Denton
675903,MEXIA LTC NURSING AND REHAB,TX,Limestone,MEXIA,76667,31.6887,-96.495,Limestone,48293,Limestone
675904,WINDFLOWER HEALTH CENTER,TX,Potter,AMARILLO,79106,35.2059,-101.9,Potter,48375,Potter
675905,BIRCHWOOD OF GRAPEVINE,TX,Tarrant,GRAPEVINE,76051,32.9452,-97.092,Tarrant,48439,Tarrant
675906,Benbrook Nursing & Rehabilitation Center,TX,Tarrant,Benbrook,76126,32.6774,-97.464,Tarrant,48439,Tarrant
675907,DIBOLL NURSING AND REHAB,TX,Angelina,DIBOLL,75941,31.1711,-94.789,Angelina,48005,Angelina
675908,AVANTE REHABILITATION CENTER,TX,Dallas,IRVING,75061,32.8154,-96.953,Dallas,48113,Dallas
675909,Harker Heights Nursing & Rehabilitation,TX,Bell,Harker Heights,76548,31.075,-97.661,Bell,48027,Bell
675910,FOCUSED CARE AT HOGAN PARK,TX,Midland,MIDLAND,79705,32.0301,-102.07,Midland,48329,Midland
675913,PFLUGERVILLE CARE CENTER,TX,Travis,PFLUGERVILLE,78660,30.4583,-97.634,Travis,48453,Travis
675914,GRACY WOODS II LIVING CENTER,TX,Travis,AUSTIN,78758,30.4019,-97.699,Travis,48453,Travis
675915,Park Place Care Center,TX,Williamson,Georgetown,78626,30.6648,-97.649,Williamson,48491,Williamson
675918,Gracy Woods Nursing Center,TX,Travis,Austin,78758,30.4022,-97.702,Travis,48453,Travis
675922,PARKVIEW MANOR NURSING AND REHABILITATION,TX,Colorado,WEIMAR,78962,29.7031,-96.772,Colorado,48089,Colorado
675923,MARBRIDGE VILLA,TX,Travis,MANCHACA,78652,30.1377,-97.858,Travis,48453,Travis
675924,WOODWAY REHABILITATION AND HEALTHCARE CENTER,TX,Mc Lennan,WACO,76712,31.5041,-97.206,Mclennan,48309,McLennan
675925,The Mildred & Shirley L. Garrison Geriatric Educat,TX,Lubbock,Lubbock,79415,33.5923,-101.9,Lubbock,48303,Lubbock
675927,FOCUSED CARE AT CRANE,TX,Crane,CRANE,79731,31.3916,-102.36,Crane,48103,Crane
675928,Sienna Nursing and Rehabilitation,TX,Ector,Odessa,79763,31.8396,-102.4,Ector,48135,Ector
675929,CEDAR CREEK NURSING AND REHABILITATION CENTER,TX,Bandera,BANDERA,78003,29.7325,-99.082,Bandera,48019,Bandera
675930,ARBROOK PLAZA,TX,Tarrant,ARLINGTON,76014,32.6848,-97.111,Tarrant,48439,Tarrant
675931,Avir at Camp Wood,TX,Real,Camp Wood,78833,29.6902,-100.02,Real,48385,Real
675932,ARBOR TERRACE HEALTHCARE CENTER,TX,Tom Green,SAN ANGELO,76903,31.4607,-100.42,Tom Green,48451,Tom Green
675933,TREASURE HILLS HEALTHCARE AND REHABILITATION CENTE,TX,Cameron,HARLINGEN,78550,26.1736,-97.671,Cameron,48061,Cameron
675934,LA DORA NURSING AND REHABILITATION CENTER,TX,Tarrant,BEDFORD,76021,32.8448,-97.137,Tarrant,48439,Tarrant
675935,LIFE CARE CENTER OF HALTOM,TX,Tarrant,FORT WORTH,76117,32.7987,-97.269,Tarrant,48439,Tarrant
675937,SAGEBROOK NURSING AND REHABILITATION,TX,Williamson,CEDAR PARK,78613,30.5208,-97.82,Williamson,48491,Williamson
675938,SHINER NURSING AND REHABILITATION CENTER INC,TX,Lavaca,SHINER,77984,29.4359,-97.174,Lavaca,48285,Lavaca
675939,Vintage Health Care Center,TX,Denton,Denton,76201,33.2159,-97.161,Denton,48121,Denton
675940,HEMPHILL CARE CENTER,TX,Sabine,HEMPHILL,75948,31.34,-93.862,Sabine,48403,Sabine
675942,TOWERS NURSING HOME,TX,Bastrop,SMITHVILLE,78957,30.0025,-97.135,Bastrop,48021,Bastrop
675943,NEW HOPE MANOR,TX,Williamson,CEDAR PARK,78613,30.5269,-97.856,Williamson,48491,Williamson
675944,OAK RIDGE MANOR,TX,Brown,BROWNWOOD,76801,31.6756,-98.993,Brown,48049,Brown
675945,WELLINGTON CARE CENTER,TX,Collingsworth,WELLINGTON,79095,34.8491,-100.22,Collingsworth,48087,Collingsworth
675946,Avir at Temple East,TX,Bell,TEMPLE,76502,31.0636,-97.369,Bell,48027,Bell
675947,Country Care Manor,TX,Wilson,La Vernia,78121,29.3481,-98.131,Wilson,48493,Wilson
675948,Avir at Belton,TX,Bell,Belton,76513,31.0658,-97.448,Bell,48027,Bell
675949,AVIR AT COWHORN CREEK,TX,Bowie,TEXARKANA,75503,33.4713,-94.078,Bowie,48037,Bowie
675954,CAPSTONE HEALTHCARE OF PERRYTON,TX,Ochiltree,PERRYTON,79070,36.3697,-100.8,Ochiltree,48357,Ochiltree
675956,WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL,TX,Travis,AUSTIN,78727,30.418,-97.743,Travis,48453,Travis
675958,CHRISTIAN CARE CENTER,TX,Bowie,TEXARKANA,75501,33.4282,-94.078,Bowie,48037,Bowie
675959,SONGBIRD LODGE,TX,Brown,BROWNWOOD,76801,31.6819,-98.992,Brown,48049,Brown
675960,CASTLE PINES HEALTH AND REHABILITATION,TX,Angelina,LUFKIN,75904,31.3324,-94.764,Angelina,48005,Angelina
675961,REGENCY VILLAGE,TX,Harris,WEBSTER,77598,29.5401,-95.143,Harris,48201,Harris
675962,SOUTHLAND REHABILITATION AND HEALTHCARE CENTER,TX,Angelina,LUFKIN,75901,31.3398,-94.691,Angelina,48005,Angelina
675963,North Pointe Nursing and Rehabilitation,TX,Tarrant,Watauga,76148,32.8627,-97.249,Tarrant,48439,Tarrant
675964,MRC CREEKSIDE,TX,Walker,HUNTSVILLE,77340,30.7052,-95.575,Walker,48471,Walker
675966,THE VILLA AT TEXARKANA,TX,Bowie,TEXARKANA,75503,33.4657,-94.05,Bowie,48037,Bowie
675967,NORTHGATE PLAZA,TX,Dallas,IRVING,75062,32.8559,-96.973,Dallas,48113,Dallas
675968,STONE OAK CARE CENTER,TX,Bexar,SAN ANTONIO,78258,29.621,-98.494,Bexar,48029,Bexar
675969,SETTLERS RIDGE CARE CENTER,TX,Collin,CELINA,75009,33.3356,-96.769,Collin,48085,Collin
675970,MEMPHIS CONVALESCENT CENTER,TX,Hall,MEMPHIS,79245,34.7386,-100.55,Hall,48191,Hall
675971,Paradigm at the Oak,TX,Fayette,Schulenburg,78956,29.6825,-96.911,Fayette,48149,Fayette
675972,CARROLLTON HEALTH AND REHABILITATION CENTER,TX,Dallas,CARROLLTON,75006,32.948,-96.899,Dallas,48113,Dallas
675973,MCLEAN CARE CENTER,TX,Gray,MCLEAN,79057,35.2389,-100.6,Gray,48179,Gray
675974,MEDINA VALLEY HEALTH & REHABILITATION CENTER,TX,Medina,CASTROVILLE,78009,29.3694,-98.791,Medina,48325,Medina
675975,VILLAGE CREEK REHABILITATION AND NURSING CENTER,TX,Hardin,LUMBERTON,77657,30.2612,-94.199,Hardin,48199,Hardin
675976,WINFIELD REHAB & NURSING,TX,Houston,CROCKETT,75835,31.3216,-95.437,Houston,48225,Houston
675977,VILLAGE CREEK NURSING & REHABILITATION,TX,Tarrant,FORT WORTH,76119,32.708,-97.248,Tarrant,48439,Tarrant
675978,ARBOR GRACE WELLNESS CENTER,TX,Lamb,LITTLEFIELD,79339,33.9077,-102.34,Lamb,48279,Lamb
675979,CRESTVIEW RETIREMENT COMMUNITY,TX,Brazos,BRYAN,77802,30.6595,-96.349,Brazos,48041,Brazos
675980,AVIR AT DRIPPING SPRINGS,TX,Hays,DRIPPING SPRINGS,78620,30.1995,-98.108,Hays,48209,Hays
675981,Mineola Gardens Wellness & Rehabilitation,TX,Wood,MINEOLA,75773,32.662,-95.48,Wood,48499,Wood
675982,PARK PLAZA NURSING AND REHABILITATION CENTER,TX,Tom Green,SAN ANGELO,76901,31.4715,-100.48,Tom Green,48451,Tom Green
675985,Focused Care at Midland,TX,Midland,Midland,79705,32.0178,-102.08,Midland,48329,Midland
675986,Park Manor of Cypress Station,TX,Harris,Houston,77090,30.0237,-95.436,Harris,48201,Harris
675988,HILLTOP PARK REHABILITATION AND CARE CENTER,TX,Parker,WEATHERFORD,76086,32.746,-97.777,Parker,48367,Parker
675989,Avir at Knox City,TX,Knox,KNOX CITY,79529,33.4123,-99.812,Knox,48275,Knox
675991,PARK MANOR OF HUMBLE,TX,Harris,HUMBLE,77338,29.9981,-95.276,Harris,48201,Harris
675995,University Rehabilitation Center,TX,Denton,Denton,76208,33.1852,-97.096,Denton,48121,Denton
675996,Columbus Oaks Healthcare Community,TX,Colorado,Columbus,78934,29.7159,-96.538,Colorado,48089,Colorado
675997,CARILLON INC,TX,Lubbock,LUBBOCK,79416,33.5896,-101.93,Lubbock,48303,Lubbock
675998,LEGACY AT TOWN CREEK,TX,Anderson,PALESTINE,75801,31.7429,-95.65,Anderson,48001,Anderson
675999,ST JAMES HOUSE OF BAYTOWN,TX,Harris,BAYTOWN,77520,29.7694,-95.028,Harris,48201,Harris
676000,PINE RIDGE HEALTH CARE LLP,TX,Polk,LIVINGSTON,77351,30.5772,-94.686,Polk,48373,Polk
676002,THE PLAZA AT EDGEMERE,TX,Dallas,DALLAS,75225,32.8658,-96.795,Dallas,48113,Dallas
676003,Azle Manor Health Care and Rehabilitation,TX,Tarrant,Azle,76020,32.898,-97.534,Tarrant,48439,Tarrant
676004,THE HILLS NURSING & REHABILITATION,TX,Wise,DECATUR,76234,33.2215,-97.587,Wise,48497,Wise
676005,PARK PLACE NURSING & REHABILITATION CENTER,TX,Smith,TYLER,75701,32.3323,-95.27,Smith,48423,Smith
676006,RICHMOND HEALTH CARE CENTER,TX,Fort Bend,RICHMOND,77469,29.5812,-95.764,Fort Bend,48157,Fort Bend
676007,WILLOW REHAB & NURSING,TX,Gregg,KILGORE,75662,32.3707,-94.86,Gregg,48183,Gregg
676008,SILSBEE OAKS HEALTH CARE LLP,TX,Hardin,SILSBEE,77656,30.3429,-94.171,Hardin,48199,Hardin
676009,TREEMONT HEALTH CARE CENTER,TX,Harris,HOUSTON,77063,29.7407,-95.531,Harris,48201,Harris
676010,Legacy Rehabilitation and Living,TX,Randall,Amarillo,79109,35.1542,-101.88,Randall,48381,Randall
676011,MAGNOLIA PLACE HEALTH CARE,TX,Liberty,LIBERTY,77575,30.0691,-94.8,Liberty,48291,Liberty
676012,MYSTIC PARK NURSING & REHABILITATION CENTER,TX,Bexar,SAN ANTONIO,78254,29.522,-98.643,Bexar,48029,Bexar
676014,TWILIGHT HOME,TX,Navarro,CORSICANA,75110,32.0801,-96.496,Navarro,48349,Navarro
676015,MABEE HEALTH CARE CENTER,TX,Midland,MIDLAND,79707,32.0011,-102.15,Midland,48329,Midland
676017,"PREMIER HEALTH CARE CENTER, LLC",TX,Eastland,RANGER,76470,32.4725,-98.685,Eastland,48133,Eastland
676019,Lampstand Nursing and Rehabilitation,TX,Brazos,Bryan,77802,30.6594,-96.355,Brazos,48041,Brazos
676020,MENARD MANOR,TX,Menard,MENARD,76859,30.917,-99.784,Menard,48327,Menard
676021,CLAREWOOD HOUSE EXTENDED CARE CENTER,TX,Harris,HOUSTON,77036,29.7097,-95.515,Harris,48201,Harris
676023,KELLER OAKS HEALTHCARE CENTER,TX,Tarrant,KELLER,76248,32.9121,-97.188,Tarrant,48439,Tarrant
676025,AUTUMN LEAVES NURSING AND REHAB INC,TX,Rusk,HENDERSON,75652,32.1724,-94.789,Rusk,48401,Rusk
676026,WILL-O-BELL,TX,Bell,BARTLETT,76511,30.7985,-97.425,Bell,48027,Bell
676028,Southern Specialty Rehab & Nursing,TX,Lubbock,Lubbock,79407,33.5778,-101.9,Lubbock,48303,Lubbock
676029,WESTPARK REHABILITATION AND LIVING,TX,Tarrant,EULESS,76040,32.8255,-97.123,Tarrant,48439,Tarrant
676030,SHADY OAK NURSING AND REHABILITATION,TX,Lavaca,MOULTON,77975,29.5741,-97.15,Lavaca,48285,Lavaca
676031,MEADOW CREEK NURSING AND REHABILITATION,TX,Tom Green,SAN ANGELO,76904,31.4239,-100.5,Tom Green,48451,Tom Green
676033,Town Hall Estates,TX,Hill,Hillsboro,76645,32.0123,-97.098,Hill,48217,Hill
676034,BRADY WEST REHAB & NURSING,TX,Mc Culloch,BRADY,76825,31.1112,-99.338,Mcculloch,48307,McCulloch
676035,Kingsland Hills Care Center,TX,Llano,Kingsland,78639,30.6756,-98.458,Llano,48299,Llano
676036,VISTA RIDGE NURSING & REHABILITATION CENTER,TX,Denton,LEWISVILLE,75067,33.0001,-96.967,Denton,48121,Denton
676037,WESLACO NURSING AND REHABILITATION CENTER,TX,Hidalgo,WESLACO,78596,26.1409,-97.986,Hidalgo,48215,Hidalgo
676039,The Parks at Garland Healthcare and Rehab,TX,Dallas,GARLAND,75044,32.9505,-96.652,Dallas,48113,Dallas
676040,Paradigm at the Prairies,TX,Wharton,El Campo,77437,29.2074,-96.279,Wharton,48481,Wharton
676041,THE MISSION AT BLUE SKIES OF TEXAS EAST,TX,Bexar,SAN ANTONIO,78227,29.383,-98.645,Bexar,48029,Bexar
676042,McAllen Transitional Care Center,TX,Hidalgo,Mc Allen,78503,26.1827,-98.211,Hidalgo,48215,Hidalgo
676043,HOUSTON COUNTY NURSING HOME,TX,Houston,CROCKETT,75835,31.2706,-95.609,Houston,48225,Houston
676044,Avir at Magnolia,TX,Caldwell,Luling,78648,29.6985,-97.647,Caldwell,48055,Caldwell
676045,BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION,TX,Lamar,PARIS,75460,33.6826,-95.548,Lamar,48277,Lamar
676046,CARE NURSING & REHABILITATION,TX,Brown,BROWNWOOD,76802,31.754,-98.924,Brown,48049,Brown
676047,"Town Hall Estates Keene, Inc.",TX,Johnson,Keene,76059,32.3948,-97.332,Johnson,48251,Johnson
676048,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER G,TX,Gregg,GLADEWATER,75647,32.5544,-94.975,Gregg,48183,Gregg
676049,LEGEND HEALTHCARE AND REHABILITATION - PARIS,TX,Lamar,PARIS,75460,33.657,-95.548,Lamar,48277,Lamar
676050,FOCUSED CARE AT PASADENA,TX,Harris,PASADENA,77504,29.6606,-95.179,Harris,48201,Harris
676051,BRIARCLIFF SKILLED NURSING FACILITY,TX,Panola,CARTHAGE,75633,32.1554,-94.342,Panola,48365,Panola
676052,IMMANUEL'S HEALTHCARE,TX,Tarrant,FORT WORTH,76119,32.6987,-97.248,Tarrant,48439,Tarrant
676053,Merkel Nursing Center,TX,Taylor,Merkel,79536,32.4717,-100.02,Taylor,48441,Taylor
676055,SHADY ACRES HEALTH AND REHABILITATION CENTER,TX,Newton,NEWTON,75966,30.8452,-93.746,Newton,48351,Newton
676059,PARK MANOR OF WESTCHASE,TX,Harris,HOUSTON,77082,29.7266,-95.652,Harris,48201,Harris
676060,Ambrosio Guillen Texas State Veterans Home,TX,El Paso,El Paso,79924,31.8892,-106.43,El Paso,48141,El Paso
676063,ALFREDO GONZALEZ TEXAS STATE VETERANS HOME,TX,Hidalgo,MCALLEN,78503,26.1782,-98.221,Hidalgo,48215,Hidalgo
676064,Paradigm at Katy,TX,Fort Bend,KATY,77494,29.7572,-95.832,Fort Bend,48157,Fort Bend
676066,Avir at Houston,TX,Harris,HOUSTON,77077,29.7409,-95.624,Harris,48201,Harris
676067,MIRA VISTA COURT,TX,Tarrant,FORT WORTH,76132,32.65,-97.429,Tarrant,48439,Tarrant
676068,Cedar Manor Nursing and Rehabilitation Center,TX,Tom Green,San Angelo,76901,31.4734,-100.47,Tom Green,48451,Tom Green
676069,Avir at Texarkana,TX,Bowie,Texarkana,75503,33.4675,-94.05,Bowie,48037,Bowie
676071,GROESBECK LTC PARTNERS,TX,Limestone,GROESBECK,76642,31.5225,-96.524,Limestone,48293,Limestone
676072,CORRIGAN LTC PARTNERS INC,TX,Polk,CORRIGAN,75939,31.0007,-94.826,Polk,48373,Polk
676073,Park Manor of Quail Valley,TX,Fort Bend,Missouri City,77459,29.5853,-95.564,Fort Bend,48157,Fort Bend
676074,WHITNEY NURSING AND REHABILITATION CENTER,TX,Hill,WHITNEY,76692,31.9495,-97.323,Hill,48217,Hill
676077,Stonewall Living Center,TX,Stonewall,Aspermont,79502,33.1516,-100.23,Stonewall,48433,Stonewall
676079,PARK VIEW NURSING CARE CENTER,TX,Bailey,MULESHOE,79347,34.2247,-102.74,Bailey,48017,Bailey
676080,"TOWN HALL ESTATES ARLINGTON, INC.",TX,Tarrant,Arlington,76015,32.6909,-97.118,Tarrant,48439,Tarrant
676081,EAST VIEW HEALTHCARE,TX,Harris,HOUSTON,77049,29.8095,-95.161,Harris,48201,Harris
676083,Brownsville Nursing and Rehabilitation Center,TX,Cameron,Brownsville,78520,25.9731,-97.511,Cameron,48061,Cameron
676086,GOLDTHWAITE HEALTH & REHAB CENTER,TX,Mills,GOLDTHWAITE,76844,31.4511,-98.572,Mills,48333,Mills
676087,Cimarron Place Health & Rehabilitation Center,TX,Nueces,Corpus Christi,78414,27.6658,-97.378,Nueces,48355,Nueces
676089,WINNIE L LTC PARTNERS INC,TX,Milam,Cameron,76520,30.8691,-96.981,Milam,48331,Milam
676090,Wesley Court Health Center,TX,Taylor,Abilene,79606,32.3726,-99.753,Taylor,48441,Taylor
676091,SAGECREST ALZHEIMERS CARE CENTER,TX,Tom Green,SAN ANGELO,76903,31.4753,-100.43,Tom Green,48451,Tom Green
676092,LEGACY AT JACKSONVILLE,TX,Cherokee,JACKSONVILLE,75766,31.9658,-95.225,Cherokee,48073,Cherokee
676093,ROCKDALE ESTATES & REHABILITATION,TX,Milam,ROCKDALE,76567,30.6432,-97.045,Milam,48331,Milam
676094,FOCUSED CARE AT ORANGE,TX,Orange,ORANGE,77630,30.0819,-93.758,Orange,48361,Orange
676095,WEST OAKS NURSING AND REHABILITATION CENTER,TX,Travis,AUSTIN,78748,30.1808,-97.844,Travis,48453,Travis
676096,BAYBROOKE VILLAGE CARE AND REHAB CENTER,TX,Collin,MCKINNEY,75070,33.1745,-96.765,Collin,48085,Collin
676097,GOLDEN CREEK HEALTHCARE AND REHABILITATION CENTER,TX,Grimes,NAVASOTA,77868,30.3889,-96.085,Grimes,48185,Grimes
676098,THE PLAZA AT RICHARDSON,TX,Dallas,RICHARDSON,75080,32.9667,-96.727,Dallas,48113,Dallas
676099,THE ARBOUR AT WESTMINSTER MANOR,TX,Travis,AUSTIN,78731,30.3161,-97.755,Travis,48453,Travis
676100,AVIR AT SAN ANGELO,TX,Tom Green,SAN ANGELO,76904,31.4017,-100.48,Tom Green,48451,Tom Green
676101,Ridgmar Medical Lodge,TX,Tarrant,Fort Worth,76116,32.7381,-97.431,Tarrant,48439,Tarrant
676103,Wells LTC Nursing & Rehabilitation,TX,Cherokee,Wells,75976,31.4914,-94.942,Cherokee,48073,Cherokee
676104,GRAPEVINE MEDICAL LODGE,TX,Tarrant,GRAPEVINE,76051,32.9323,-97.084,Tarrant,48439,Tarrant
676105,THE PLAZA AT LUBBOCK,TX,Lubbock,LUBBOCK,79416,33.6048,-101.92,Lubbock,48303,Lubbock
676107,CORPUS CHRISTI NURSING AND REHABILITATION CENTER,TX,Nueces,CORPUS CHRISTI,78414,27.6789,-97.364,Nueces,48355,Nueces
676108,VIDOR HEALTH & REHABILITATION CENTER,TX,Orange,VIDOR,77662,30.1365,-94.012,Orange,48361,Orange
676109,CALDER WOODS,TX,Jefferson,BEAUMONT,77706,30.0734,-94.175,Jefferson,48245,Jefferson
676111,THE BUCKINGHAM,TX,Harris,HOUSTON,77063,29.7417,-95.515,Harris,48201,Harris
676112,CRESTVIEW COURT,TX,Dallas,CEDAR HILL,75104,32.6044,-96.946,Dallas,48113,Dallas
676113,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -,TX,Bexar,SAN ANTONIO,78224,29.3456,-98.539,Bexar,48029,Bexar
676114,RIVER HILLS HEALTH AND REHABILITATION CENTER,TX,Kerr,KERRVILLE,78028,30.0158,-99.127,Kerr,48265,Kerr
676116,FOCUSED CARE AT WESTWOOD,TX,Harris,HOUSTON,77099,29.6818,-95.563,Harris,48201,Harris
676117,BERTRAM NURSING AND REHABILITATION,TX,Burnet,BERTRAM,78605,30.7461,-98.06,Burnet,48053,Burnet
676119,RIO GRANDE CITY NURSING AND REHABILITATION CENTER,TX,Starr,RIO GRANDE CITY,78582,26.3784,-98.857,Starr,48427,Starr
676120,THE HOMESTEAD OF SHERMAN,TX,Grayson,SHERMAN,75090,33.642,-96.607,Grayson,48181,Grayson
676121,SILVER TREE NURSING AND REHABILITATION CENTER,TX,Guadalupe,SCHERTZ,78154,29.5664,-98.258,Guadalupe,48187,Guadalupe
676122,OAK GROVE NURSING HOME,TX,Jefferson,GROVES,77619,29.9344,-93.901,Jefferson,48245,Jefferson
676123,FAIRFIELD NURSING & REHABILITATION CENTER,TX,Freestone,FAIRFIELD,75840,31.7316,-96.166,Freestone,48161,Freestone
676124,PINECREST RETIREMENT COMMUNITY,TX,Angelina,LUFKIN,75904,31.3166,-94.732,Angelina,48005,Angelina
676125,Windsor Atrium,TX,Cameron,Harlingen,78550,26.1689,-97.657,Cameron,48061,Cameron
676127,Avir at North Richland Hills,TX,Tarrant,North Richland Hills,76180,32.8487,-97.214,Tarrant,48439,Tarrant
676128,THE MADISON ON MARSH,TX,Dallas,CARROLLTON,75006,32.9713,-96.856,Dallas,48113,Dallas
676131,BROOKDALE LAKEWAY SNF,TX,Travis,LAKEWAY,78734,30.3485,-97.977,Travis,48453,Travis
676132,Avir at Fort Worth,TX,Tarrant,FORT WORTH,76133,32.6418,-97.401,Tarrant,48439,Tarrant
676133,MAVERICK NURSING AND REHABILITATION CENTER,TX,Maverick,EAGLE PASS,78852,28.7101,-100.46,Maverick,48323,Maverick
676135,PRESBYTERIAN VILLAGE NORTH SPECIAL CARE CTR,TX,Dallas,DALLAS,75243,32.9077,-96.753,Dallas,48113,Dallas
676136,HUEBNER CREEK HEALTH & REHABILITATION CENTER,TX,Bexar,SAN ANTONIO,78240,29.5176,-98.606,Bexar,48029,Bexar
676137,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -,TX,Harris,HOUSTON,77064,29.9028,-95.544,Harris,48201,Harris
676138,THE HEIGHTS OF GONZALES,TX,Gonzales,GONZALES,78629,29.5168,-97.458,Gonzales,48177,Gonzales
676139,GREEN OAKS NURSING & REHABILITATION,TX,Tarrant,ARLINGTON,76016,32.6965,-97.19,Tarrant,48439,Tarrant
676141,Matlock Place Health & Rehabilitation Center,TX,Tarrant,Arlington,76002,32.6292,-97.115,Tarrant,48439,Tarrant
676142,EMORY HEALTH AND REHAB,TX,Rains,EMORY,75440,32.8839,-95.76,Rains,48379,Rains
676143,MANSFIELD MEDICAL LODGE,TX,Tarrant,MANSFIELD,76063,32.5509,-97.079,Tarrant,48439,Tarrant
676144,SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI,TX,Wichita,WICHITA FALLS,76302,33.8761,-98.482,Wichita,48485,Wichita
676145,PRAIRIE ESTATES,TX,Collin,FRISCO,75034,33.1534,-96.88,Collin,48085,Collin
676146,Town East Rehabilitation and Healthcare Center,TX,Dallas,Mesquite,75150,32.8144,-96.603,Dallas,48113,Dallas
676147,STALLINGS COURT NURSING AND REHABILITATION,TX,Nacogdoches,NACOGDOCHES,75965,31.6521,-94.649,Nacogdoches,48347,Nacogdoches
676148,Peach Tree Place,TX,Parker,Weatherford,76086,32.7471,-97.801,Parker,48367,Parker
676152,Seven Acres Jewish Senior Care Services,TX,Harris,Houston,77074,29.6785,-95.499,Harris,48201,Harris
676153,The Heights of League City,TX,Galveston,League City,77573,29.4786,-95.095,Galveston,48167,Galveston
676154,CAPSTONE HEALTHCARE OF HUGHES SPRINGS,TX,Cass,HUGHES SPRINGS,75656,32.941,-94.708,Cass,48067,Cass
676155,THE COURTYARDS AT PASADENA,TX,Harris,PASADENA,77503,29.6803,-95.149,Harris,48201,Harris
676156,PRESTONWOOD REHABILITATION & NURSING CENTER INC,TX,Denton,PLANO,75093,33.0342,-96.851,Denton,48121,Denton
676157,Ussery Roan Texas State Veterans Home,TX,Potter,Amarillo,79124,35.2193,-101.91,Potter,48375,Potter
676158,SONTERRA HEALTH CENTER,TX,Bexar,SAN ANTONIO,78258,29.614,-98.496,Bexar,48029,Bexar
676160,Kingwood Rehabilitation and Healthcare Center,TX,Montgomery,Kingwood,77339,30.0603,-95.254,Montgomery,48339,Montgomery
676161,Green Valley Healthcare and Rehabilitation Center,TX,Tarrant,Fort Worth,76148,32.8719,-97.238,Tarrant,48439,Tarrant
676163,MESQUITE POST ACUTE CARE,TX,Lubbock,LUBBOCK,79410,33.5697,-101.91,Lubbock,48303,Lubbock
676164,AVIR AT BELLVILLE,TX,Austin,BELLVILLE,77418,29.9537,-96.264,Austin,48015,Austin
676165,PARK MANOR OF TOMBALL,TX,Harris,TOMBALL,77375,30.0857,-95.619,Harris,48201,Harris
676166,Avir at Sealy,TX,Austin,Sealy,77474,29.7725,-96.168,Austin,48015,Austin
676167,BUCKNER WESTMINSTER PLACE,TX,Gregg,LONGVIEW,75605,32.5348,-94.749,Gregg,48183,Gregg
676168,RAMBLING OAKS COURTYARD EXTENSIVE CARE COMMUNITY,TX,Denton,HIGHLAND VILLAGE,75077,33.0772,-97.073,Denton,48121,Denton
676170,St Dominic Village Nursing Home,TX,Harris,Houston,77021,29.7149,-95.594,Harris,48201,Harris
676172,Groveton Nursing Home,TX,Trinity,Groveton,75845,31.0621,-95.138,Trinity,48455,Trinity
676173,KENEDY HEALTH & REHABILITATION,TX,Karnes,KENEDY,78119,28.813,-97.85,Karnes,48255,Karnes
676174,LEGACY NURSING AND REHABILITATION,TX,Milam,CAMERON,76520,30.8676,-96.973,Milam,48331,Milam
676175,PERMIAN RESIDENTIAL CARE CENTER,TX,Andrews,ANDREWS,79714,32.3379,-102.54,Andrews,48003,Andrews
676176,CROWLEY NURSING AND REHABILITATION,TX,Tarrant,CROWLEY,76036,32.5694,-97.346,Tarrant,48439,Tarrant
676177,GARRISON NURSING HOME & REHABILITATION CENTER,TX,Nacogdoches,GARRISON,75946,31.8313,-94.504,Nacogdoches,48347,Nacogdoches
676178,Duncanville Healthcare and Rehabilitation Center,TX,Dallas,Duncanville,75116,32.6493,-96.891,Dallas,48113,Dallas
676179,MIDLAND MEDICAL LODGE,TX,Midland,MIDLAND,79705,32.0488,-102.13,Midland,48329,Midland
676180,ELGIN NURSING AND REHABILITATION CENTER,TX,Bastrop,ELGIN,78621,30.3586,-97.39,Bastrop,48021,Bastrop
676181,The Heights of Atascosa,TX,Atascosa,PLEASANTON,78064,28.9599,-98.525,Atascosa,48013,Atascosa
676183,HUNTINGTON HEALTH CARE & REHABILITATION CENTER,TX,Angelina,HUNTINGTON,75949,31.2782,-94.574,Angelina,48005,Angelina
676184,Providence Park Rehabilitation and Skilled Nursing,TX,Smith,Tyler,75703,32.2898,-95.29,Smith,48423,Smith
676185,HARBOR LAKES NURSING AND REHABILITATION CENTER,TX,Hood,GRANBURY,76048,32.4335,-97.767,Hood,48221,Hood
676186,Castro County Nursing & Rehabilitation,TX,Castro,DIMMITT,79027,34.5415,-102.34,Castro,48069,Castro
